image_id,pred_category_zero_based,pred_label,predicted_bbox_xywh,score,compared_gt_bbox_xywh,predicted_category_exists,signed_mean_bbox_diff_old_IDR,abs_mean_bbox_diff_audit,bbox_iou_audit,accepted_by_old_calc_IDR,accepted_by_abs_diff_audit,exact_bbox_and_category_match,old_IDR_false_accept
366,13,L2,"[864.0714111328125, 835.6666259765625, 326.66650390625, 250.4761962890625]",0.13777994,"[864.0714285714284, 835.6666666666665, 326.66666666666697, 250.4761904761906]",1,0.000000,0.000000,0.999999,1,1,1,0
366,12,L1,"[825.9761962890625, 557.09521484375, 317.142822265625, 260.0]",0.13776472,"[825.9761904761904, 557.095238095238, 317.14285714285734, 260.0]",1,0.000000,0.000000,1.000000,1,1,1,0
366,11,T12,"[796.310791015625, 302.7837829589844, 301.891845703125, 250.54055786132812]",0.13707408,"[796.3108108108108, 302.7837837837838, 301.8918918918919, 250.54054054054046]",1,0.000000,0.000000,1.000000,1,1,1,0
366,10,T11,"[771.9864501953125, 70.35134887695312, 282.9730224609375, 220.81082153320312]",0.13699517,"[771.9864864864865, 70.35135135135134, 282.97297297297314, 220.81081081081084]",1,0.000000,0.000000,1.000000,1,1,1,0
367,17,S1,"[686.7021484375, 1802.3509521484375, 224.8936767578125, 185.9573974609375]",0.12154227,"[686.7021276595744, 1802.3510638297873, 224.8936170212769, 185.95744680851067]",1,0.000000,0.000000,0.999998,1,1,1,0
367,10,T11,"[578.1746215820312, 126.74602508544922, 298.88885498046875, 222.69839477539062]",0.09914609,"[578.1746031746031, 126.74603174603175, 298.8888888888889, 222.6984126984127]",1,0.000000,0.000000,1.000000,1,1,1,0
367,15,L4,"[827.127685546875, 1112.9893798828125, 286.5958251953125, 199.361572265625]",0.08821797,"[797.3404255319149, 1366.1808510638298, 307.872340425532, 239.78723404255334]",1,-71.250000,86.250000,0.000000,1,0,0,1
367,14,L3,"[780.3192138671875, 819.3722534179688, 307.872314453125, 241.91497802734375]",0.08817602,"[827.1276595744682, 1112.9893617021278, 286.5957446808511, 199.36170212765956]",1,-69.250000,100.750000,0.000000,1,0,0,1
367,16,L5,"[797.3405151367188, 1366.180908203125, 307.87225341796875, 239.7872314453125]",0.08798476,"[725.0000000000002, 1564.0531914893618, 312.127659574468, 278.08510638297867]",1,-42.500000,78.500000,0.066750,1,0,0,1
367,12,L1,"[638.4921264648438, 326.74603271484375, 300.4761962890625, 252.85711669921875]",0.08793899,"[703.7234042553193, 553.4148936170212, 307.872340425532, 263.1914893617022]",1,-77.500000,77.500000,0.040841,1,0,0,1
367,13,L2,"[703.723388671875, 553.4149169921875, 307.872314453125, 263.1915283203125]",0.08778894,"[780.3191489361704, 819.3723404255319, 307.87234042553155, 241.91489361702145]",1,-80.250000,91.250000,0.000000,1,0,0,1
367,17,S1,"[725.0, 1564.0531005859375, 312.127685546875, 278.0850830078125]",0.08063694,"[686.7021276595744, 1802.3510638297873, 224.8936170212769, 185.95744680851067]",1,-4.500000,114.500000,0.061258,1,0,0,1
368,17,S1,"[666.4762573242188, 1947.3333740234375, 121.90472412109375, 248.5714111328125]",0.13785505,"[666.4761904761904, 1947.3333333333335, 121.90476190476193, 248.57142857142844]",1,0.000000,0.000000,0.999999,1,1,1,0
368,16,L5,"[747.4285888671875, 1844.952392578125, 288.5714111328125, 338.571533203125]",0.12266523,"[747.4285714285716, 1844.9523809523812, 288.57142857142844, 338.57142857142844]",1,0.000000,0.000000,1.000000,1,1,1,0
368,15,L4,"[885.5238647460938, 1649.71435546875, 283.80950927734375, 286.1904296875]",0.12133867,"[885.5238095238096, 1649.7142857142858, 283.80952380952385, 286.1904761904764]",1,0.000000,0.000000,0.999999,1,1,1,0
368,14,L3,"[933.1429443359375, 1392.5714111328125, 276.6666259765625, 243.3333740234375]",0.12030089,"[933.1428571428573, 1392.5714285714287, 276.6666666666665, 243.33333333333348]",1,0.000000,0.000000,0.999999,1,1,1,0
368,9,T10,"[752.4286499023438, 150.42857360839844, 271.42852783203125, 194.2857208251953]",0.11699901,"[752.4285714285714, 150.42857142857167, 271.42857142857133, 194.28571428571422]",1,0.000000,0.000000,1.000000,1,1,1,0
368,11,T12,"[799.5714721679688, 586.1428833007812, 285.71429443359375, 237.14288330078125]",0.11551158,"[799.5714285714286, 586.1428571428573, 285.7142857142859, 237.1428571428571]",1,0.000000,0.000000,0.999999,1,1,1,0
368,13,L2,"[916.4762573242188, 1123.5238037109375, 283.80950927734375, 217.142822265625]",0.11353067,"[916.4761904761904, 1123.5238095238096, 283.80952380952385, 217.1428571428571]",1,0.000000,0.000000,0.999999,1,1,1,0
368,10,T11,"[759.5714721679688, 369.0, 290.00006103515625, 217.142822265625]",0.10872200,"[759.5714285714286, 369.0000000000002, 290.0000000000001, 217.1428571428571]",1,0.000000,0.000000,0.999999,1,1,1,0
368,12,L1,"[861.71435546875, 852.09521484375, 290.9525146484375, 217.142822265625]",0.09912001,"[861.7142857142858, 852.0952380952382, 290.95238095238074, 217.14285714285722]",1,0.000000,0.000000,0.999999,1,1,1,0
369,17,S1,"[788.0, 2083.0, 214.0, 174.0]",0.13778731,"[788.0, 2083.0, 214.0, 174.0]",1,0.000000,0.000000,1.000000,1,1,1,0
369,16,L5,"[840.0, 1893.0001220703125, 290.0, 318.0001220703125]",0.10089056,"[840.0, 1893.0, 290.0, 318.0]",1,0.000000,0.000000,0.999999,1,1,1,0
369,15,L4,"[918.0, 1659.0001220703125, 278.0001220703125, 254.0]",0.09913886,"[918.0, 1659.0, 278.0, 254.0]",1,0.000000,0.000000,0.999999,1,1,1,0
369,11,T12,"[756.3077392578125, 650.3846435546875, 276.15380859375, 234.6153564453125]",0.09749539,"[756.3076923076923, 650.3846153846154, 276.1538461538461, 234.61538461538464]",1,0.000000,0.000000,1.000000,1,1,1,0
369,10,T11,"[708.6154174804688, 430.3846435546875, 283.84619140625, 228.4615478515625]",0.09642923,"[708.6153846153846, 430.38461538461536, 283.8461538461537, 228.46153846153845]",1,0.000000,0.000000,0.999999,1,1,1,0
369,12,L1,"[792.0000610351562, 883.0000610351562, 293.99993896484375, 224.00006103515625]",0.09590530,"[792.0, 883.0, 294.0, 224.0]",1,-0.250000,0.250000,0.999999,1,1,0,1
369,14,L3,"[912.0000610351562, 1363.0001220703125, 299.99993896484375, 244.0]",0.09297801,"[912.0, 1363.0, 300.0, 244.0]",1,-0.250000,0.250000,0.999999,1,1,0,1
369,13,L2,"[842.0, 1081.0, 308.0, 264.0001220703125]",0.09080826,"[842.0, 1081.0, 308.0, 264.0]",1,0.000000,0.000000,1.000000,1,1,1,0
369,8,T9,"[622.7777709960938, 47.77778244018555, 273.888916015625, 214.1667022705078]",0.07534939,"[622.7777777777778, 47.77777777777778, 273.8888888888889, 214.16666666666669]",1,0.000000,0.000000,1.000000,1,1,1,0
369,9,T10,"[672.77783203125, 225.55557250976562, 286.38885498046875, 228.05557250976562]",0.06516124,"[672.7777777777778, 225.55555555555557, 286.3888888888889, 228.05555555555557]",1,0.000000,0.000000,1.000000,1,1,1,0
370,17,S1,"[681.6190185546875, 2032.7857666015625, 176.66668701171875, 184.2860107421875]",0.13785423,"[681.6190476190477, 2032.7857142857147, 176.66666666666652, 184.28571428571422]",1,0.000000,0.000000,0.999998,1,1,1,0
370,17,S1,"[717.3333740234375, 1775.6429443359375, 281.42852783203125, 293.3331298828125]",0.13064457,"[681.6190476190477, 2032.7857142857147, 176.66666666666652, 184.28571428571422]",1,-1.750000,126.750000,0.046370,1,0,0,1
370,16,L5,"[784.0, 1528.02392578125, 281.4285888671875, 236.1903076171875]",0.12969846,"[717.3333333333335, 1775.6428571428573, 281.4285714285711, 293.3333333333335]",1,-59.250000,92.750000,0.000000,1,0,0,1
370,15,L4,"[748.2857666015625, 1211.357177734375, 307.619140625, 243.3333740234375]",0.12943272,"[784.0, 1528.0238095238096, 281.42857142857156, 236.19047619047615]",1,-80.000000,96.500000,0.000000,1,0,0,1
370,11,T12,"[469.0259704589844, 179.41558837890625, 284.0260314941406, 219.09091186523438]",0.12748346,"[522.2727272727273, 401.49350649350646, 299.6103896103896, 248.96103896103904]",1,-79.750000,79.750000,0.000000,1,0,0,1
370,14,L3,"[679.2381591796875, 901.8333129882812, 312.380859375, 267.14300537109375]",0.12280412,"[748.2857142857142, 1211.357142857143, 307.6190476190477, 243.33333333333348]",1,-87.500000,102.000000,0.000000,1,0,0,1
370,12,L1,"[522.272705078125, 401.4934997558594, 299.61041259765625, 248.96109008789062]",0.11676770,"[586.3809523809523, 630.4047619047619, 312.3809523809523, 279.04761904761904]",1,-84.250000,84.250000,0.030068,1,0,0,1
370,13,L2,"[586.3810424804688, 630.40478515625, 312.38092041015625, 279.047607421875]",0.08932942,"[679.2380952380954, 901.8333333333334, 312.3809523809523, 267.1428571428572]",1,-88.000000,94.000000,0.009900,1,0,0,1
371,17,S1,"[927.6511840820312, 2293.8837890625, 230.93023681640625, 122.32568359375]",0.13785565,"[927.6511627906973, 2293.8837209302324, 230.93023255813978, 122.32558139534876]",1,0.000000,0.000000,0.999998,1,1,1,0
371,16,L5,"[953.2325439453125, 2003.18603515625, 305.348876953125, 300.69775390625]",0.13759249,"[953.2325581395346, 2003.1860465116279, 305.3488372093025, 300.6976744186045]",1,0.000000,0.000000,1.000000,1,1,1,0
371,15,L4,"[1036.9534912109375, 1712.4884033203125, 272.7906494140625, 256.5115966796875]",0.13745174,"[1036.9534883720928, 1712.4883720930231, 272.7906976744189, 256.51162790697686]",1,0.000000,0.000000,1.000000,1,1,1,0
371,14,L3,"[981.1394653320312, 1375.279052734375, 307.67449951171875, 293.720947265625]",0.13623564,"[981.1395348837207, 1375.2790697674418, 307.67441860465124, 293.7209302325582]",1,0.000000,0.000000,1.000000,1,1,1,0
371,13,L2,"[885.7907104492188, 1065.9766845703125, 321.62786865234375, 300.6976318359375]",0.13607365,"[885.7906976744187, 1065.9767441860463, 321.6279069767438, 300.6976744186047]",1,0.000000,0.000000,0.999999,1,1,1,0
371,10,T11,"[722.2726440429688, 234.97402954101562, 300.90911865234375, 222.98703002929688]",0.12540041,"[722.2727272727273, 234.97402597402592, 300.9090909090909, 222.987012987013]",1,0.000000,0.000000,0.999999,1,1,1,0
371,12,L1,"[804.3953247070312, 768.3023071289062, 305.34881591796875, 293.72088623046875]",0.11658353,"[804.3953488372092, 768.3023255813954, 305.3488372093025, 293.7209302325581]",1,0.000000,0.000000,0.999999,1,1,1,0
371,11,T12,"[768.2380981445312, 486.77777099609375, 284.60321044921875, 268.73016357421875]",0.08324341,"[768.2380952380952, 486.7777777777778, 284.6031746031747, 268.7301587301588]",1,0.000000,0.000000,1.000000,1,1,1,0
372,17,S1,"[776.1364135742188, 2167.4091796875, 216.818115234375, 156.363525390625]",0.13784438,"[776.1363636363637, 2167.409090909091, 216.81818181818198, 156.3636363636365]",1,0.000000,0.000000,0.999999,1,1,1,0
372,16,L5,"[798.8636474609375, 1921.95458984375, 321.3636474609375, 325.9091796875]",0.13713829,"[798.8636363636363, 1921.9545454545455, 321.3636363636365, 325.909090909091]",1,0.000000,0.000000,0.999999,1,1,1,0
372,15,L4,"[885.2273559570312, 1624.227294921875, 305.45452880859375, 273.636474609375]",0.13700490,"[885.2272727272727, 1624.2272727272727, 305.4545454545455, 273.63636363636374]",1,0.000000,0.000000,0.999999,1,1,1,0
372,13,L2,"[776.1364135742188, 978.772705078125, 371.36358642578125, 321.3636474609375]",0.13613033,"[776.1363636363637, 978.7727272727274, 371.3636363636365, 321.3636363636364]",1,0.000000,0.000000,1.000000,1,1,1,0
372,14,L3,"[914.7727661132812, 1312.8636474609375, 325.90899658203125, 271.3636474609375]",0.13595128,"[914.7727272727273, 1312.8636363636365, 325.909090909091, 271.36363636363626]",1,0.000000,0.000000,1.000000,1,1,1,0
372,11,T12,"[453.1250305175781, 482.5000305175781, 387.0833435058594, 314.1665954589844]",0.13242915,"[453.125, 482.5, 387.08333333333337, 314.16666666666674]",1,0.000000,0.000000,1.000000,1,1,1,0
372,12,L1,"[614.772705078125, 715.1363525390625, 364.54541015625, 321.3636474609375]",0.12870100,"[614.7727272727273, 715.1363636363637, 364.5454545454545, 321.36363636363626]",1,0.000000,0.000000,1.000000,1,1,1,0
373,17,S1,"[547.0814208984375, 1968.80224609375, 207.6744384765625, 201.3955078125]",0.13785590,"[547.0813953488373, 1968.8023255813955, 207.67441860465124, 201.39534883720899]",1,0.000000,0.000000,0.999999,1,1,1,0
373,16,L5,"[598.244140625, 1722.2906494140625, 323.95355224609375, 309.9998779296875]",0.13755308,"[598.2441860465119, 1722.2906976744187, 323.9534883720926, 310.0]",1,-0.250000,0.250000,0.999999,1,1,0,1
373,15,L4,"[709.8720703125, 1471.1279296875, 312.3255615234375, 284.4185791015625]",0.13754934,"[709.8720930232557, 1471.1279069767443, 312.32558139534876, 284.4186046511629]",1,0.000000,0.000000,1.000000,1,1,1,0
373,14,L3,"[730.8023071289062, 1201.3604736328125, 300.69769287109375, 226.279052734375]",0.13733262,"[730.8023255813955, 1201.360465116279, 300.6976744186045, 226.27906976744202]",1,0.000000,0.000000,1.000000,1,1,1,0
373,13,L2,"[712.1976318359375, 901.3604125976562, 303.02325439453125, 249.53485107421875]",0.13730037,"[712.1976744186045, 901.3604651162791, 303.0232558139537, 249.53488372093034]",1,0.000000,0.000000,0.999999,1,1,1,0
373,12,L1,"[668.0116577148438, 629.2674560546875, 303.023193359375, 256.51153564453125]",0.13718103,"[668.0116279069766, 629.2674418604652, 303.0232558139537, 256.51162790697674]",1,0.000000,0.000000,0.999999,1,1,1,0
373,11,T12,"[613.605224609375, 377.0438537597656, 308.24566650390625, 232.80697631835938]",0.13116071,"[613.6052631578948, 377.04385964912296, 308.24561403508767, 232.80701754385962]",1,0.000000,0.000000,1.000000,1,1,1,0
373,10,T11,"[624.131591796875, 145.4648895263672, 276.66656494140625, 211.75437927246094]",0.09694891,"[624.1315789473684, 145.46491228070192, 276.66666666666674, 211.75438596491227]",1,0.000000,0.000000,0.999999,1,1,1,0
374,0,T1,"[1043.5950927734375, 1729.642822265625, 317.1429443359375, 312.381103515625]",0.10836939,,0,,,,0,0,0,0
374,0,T1,"[1017.4047241210938, 1184.40478515625, 348.09527587890625, 279.047607421875]",0.10372845,,0,,,,0,0,0,0
374,0,T1,"[1086.4522705078125, 1501.0714111328125, 307.6190185546875, 229.047607421875]",0.08880423,,0,,,,0,0,0,0
374,0,T1,"[903.1189575195312, 927.261962890625, 340.95233154296875, 300.4761962890625]",0.08816057,,0,,,,0,0,0,0
374,0,T1,"[869.78564453125, 2141.547607421875, 224.2857666015625, 181.90478515625]",0.08512920,,0,,,,0,0,0,0
374,0,T1,"[794.7156982421875, 716.5686645507812, 319.803955078125, 286.47052001953125]",0.07212313,,0,,,,0,0,0,0
374,0,T1,"[905.4999389648438, 1905.8333740234375, 276.66668701171875, 288.5714111328125]",0.06636857,,0,,,,0,0,0,0
374,9,T10,"[726.0881958007812, 496.9607849121094, 309.34649658203125, 260.2132263183594]",0.06252626,,0,,,,0,0,0,0
375,17,S1,"[784.6190185546875, 2198.71435546875, 217.142822265625, 162.857177734375]",0.13457996,"[784.6190476190477, 2198.714285714286, 217.14285714285688, 162.85714285714312]",1,0.000000,0.000000,0.999999,1,1,1,0
375,17,S1,"[839.3810424804688, 1965.3809814453125, 300.47613525390625, 283.8094482421875]",0.12429275,"[784.6190476190477, 2198.714285714286, 217.14285714285688, 162.85714285714312]",1,6.500000,123.000000,0.072892,0,0,0,0
375,10,T11,"[828.2698364257812, 169.34921264648438, 243.33331298828125, 176.66665649414062]",0.11401987,"[827.1960784313725, 369.5098039215686, 264.9019607843139, 202.156862745098]",1,-61.500000,62.000000,0.000000,1,0,0,1
375,15,L4,"[937.0, 1441.5714111328125, 283.8095703125, 224.28564453125]",0.10884113,"[922.7142857142858, 1734.4285714285713, 288.57142857142844, 262.3809523809525]",1,-80.250000,87.750000,0.000000,1,0,0,1
375,16,L5,"[922.71435546875, 1734.428466796875, 288.5714111328125, 262.381103515625]",0.10605863,"[839.3809523809523, 1965.3809523809523, 300.4761904761908, 283.80952380952385]",1,-45.250000,86.750000,0.044266,1,0,0,1
375,14,L3,"[889.3809814453125, 1132.047607421875, 300.4761962890625, 255.2379150390625]",0.06711592,"[937.0, 1441.5714285714284, 283.80952380952385, 224.28571428571445]",1,-77.250000,101.250000,0.000000,1,0,0,1
375,12,L1,"[829.1568603515625, 604.8038940429688, 276.6666259765625, 215.88232421875]",0.06540462,"[856.0476190476193, 870.142857142857, 271.9047619047619, 231.42857142857144]",1,-76.000000,78.500000,0.000000,1,0,0,1
375,11,T12,"[827.1961059570312, 369.5097961425781, 264.90191650390625, 202.15682983398438]",0.06400772,"[829.156862745098, 604.8039215686274, 276.66666666666686, 215.88235294117646]",1,-65.500000,65.500000,0.000000,1,0,0,1
375,13,L2,"[856.047607421875, 870.1428833007812, 271.90478515625, 231.42852783203125]",0.06385783,"[889.3809523809523, 1132.047619047619, 300.4761904761908, 255.23809523809518]",1,-87.000000,87.000000,0.000000,1,0,0,1
376,17,S1,"[739.5714111328125, 1916.714111328125, 214.76190185546875, 189.0478515625]",0.13649116,"[739.5714285714284, 1916.7142857142858, 214.76190476190504, 189.04761904761926]",1,0.000000,0.000000,0.999999,1,1,1,0
376,15,L4,"[841.952392578125, 1502.428466796875, 295.71435546875, 214.7618408203125]",0.13489015,"[841.9523809523812, 1502.4285714285716, 295.7142857142853, 214.76190476190482]",1,0.000000,0.000000,0.999998,1,1,1,0
376,14,L3,"[803.8571166992188, 1228.6190185546875, 312.38092041015625, 221.90478515625]",0.13250397,"[803.8571428571431, 1228.6190476190477, 312.3809523809523, 221.90476190476193]",1,0.000000,0.000000,1.000000,1,1,1,0
376,9,T10,"[575.2857055664062, 158.6363525390625, 265.84417724609375, 186.62338256835938]",0.12559816,"[575.2857142857143, 158.63636363636363, 265.8441558441559, 186.6233766233766]",1,0.000000,0.000000,1.000000,1,1,1,0
376,13,L2,"[751.4761962890625, 971.4761962890625, 307.6190185546875, 248.09521484375]",0.12018373,"[751.4761904761904, 971.4761904761905, 307.6190476190477, 248.0952380952382]",1,0.000000,0.000000,1.000000,1,1,1,0
376,11,T12,"[631.1298828125, 561.2337036132812, 284.0260009765625, 222.98699951171875]",0.10113600,"[631.1298701298703, 561.2337662337662, 284.02597402597405, 222.98701298701292]",1,0.000000,0.000000,0.999999,1,1,1,0
376,16,L5,"[763.3809814453125, 1714.3333740234375, 286.1905517578125, 274.28564453125]",0.10061833,"[763.3809523809523, 1714.3333333333335, 286.19047619047615, 274.2857142857142]",1,0.000000,0.000000,0.999999,1,1,1,0
376,10,T11,"[579.1818237304688, 365.1298828125, 293.1168212890625, 190.5194091796875]",0.07923193,"[579.1818181818182, 365.12987012987014, 293.1168831168832, 190.51948051948045]",1,0.000000,0.000000,0.999999,1,1,1,0
376,12,L1,"[677.6666259765625, 761.9523315429688, 307.619140625, 240.952392578125]",0.07135493,"[677.6666666666665, 761.952380952381, 307.6190476190477, 240.95238095238096]",1,0.000000,0.000000,0.999999,1,1,1,0
377,17,S1,"[563.4999389648438, 1812.5, 296.0, 304.0]",0.13777556,"[539.5, 1928.5, 102.0, 232.0]",1,43.500000,101.500000,0.148145,0,0,0,0
377,17,S1,"[539.5, 1928.5001220703125, 102.0, 231.9998779296875]",0.13776195,"[539.5, 1928.5, 102.0, 232.0]",1,-0.250000,0.250000,0.999999,1,1,0,1
377,16,L5,"[719.5, 1592.5, 293.99993896484375, 300.0]",0.13763590,"[563.5, 1812.5, 296.0, 304.0]",1,-17.750000,95.750000,0.067072,1,0,0,1
377,15,L4,"[827.5, 1350.5001220703125, 290.0, 272.0]",0.13729239,"[719.5, 1592.5, 294.0, 300.0]",1,-41.500000,95.500000,0.034551,1,0,0,1
377,14,L3,"[881.4999389648438, 1098.5, 266.00006103515625, 236.0]",0.13645145,"[827.5, 1350.5, 290.0, 272.0]",1,-64.500000,91.500000,0.000000,1,0,0,1
377,12,L1,"[862.75, 603.111083984375, 251.66650390625, 208.611083984375]",0.13534938,"[873.5, 844.5, 260.0, 210.0]",1,-65.750000,65.750000,0.000000,1,0,0,1
377,13,L2,"[873.5, 844.5, 260.0, 210.0]",0.13368736,"[881.5, 1098.5, 266.0, 236.0]",1,-73.500000,73.500000,0.000000,1,0,0,1
377,11,T12,"[854.4166259765625, 353.11114501953125, 269.7222900390625, 204.4444580078125]",0.12064045,"[862.75, 603.1111111111111, 251.66666666666652, 208.6111111111111]",1,-61.000000,70.000000,0.000000,1,0,0,1
377,10,T11,"[853.0277099609375, 142.0, 273.888916015625, 201.66668701171875]",0.11628987,"[854.4166666666667, 353.11111111111103, 269.7222222222222, 204.4444444444445]",1,-52.750000,54.750000,0.000000,1,0,0,1
