image_id,file_name,position,gt_category_zero_based,gt_label,pred_category_zero_based,pred_label,position_match_IDR2,predicted_bbox_xywh,compared_gt_bbox_xywh,predicted_category_exists,signed_mean_bbox_diff_old_IDR,abs_mean_bbox_diff_audit,bbox_iou_audit,accepted_by_old_calc_IDR,accepted_by_abs_diff_audit,old_IDR_false_accept
365,365.png,4,12,L1,12,L1,1,"[821.3636363636363, 995.5000000000001, 378.18181818181847, 280.4545454545454]","[821.3636363636363, 995.5000000000001, 378.18181818181847, 280.4545454545454]",1,0.000000,0.000000,1.000000,1,1,0
365,365.png,5,13,L2,13,L2,1,"[887.2727272727273, 1281.8636363636365, 385.0, 289.5454545454545]","[887.2727272727273, 1281.8636363636365, 385.0, 289.5454545454545]",1,0.000000,0.000000,1.000000,1,1,0
365,365.png,6,14,L3,14,L3,1,"[966.8181818181818, 1609.1363636363637, 378.18181818181847, 264.5454545454545]","[966.8181818181818, 1609.1363636363637, 378.18181818181847, 264.5454545454545]",1,0.000000,0.000000,1.000000,1,1,0
365,365.png,7,15,L4,15,L4,1,"[1025.9090909090912, 1945.5, 341.81818181818153, 248.6363636363635]","[1025.9090909090912, 1945.5, 341.81818181818153, 248.6363636363635]",1,0.000000,0.000000,1.000000,1,1,0
365,365.png,8,16,L5,16,L5,1,"[991.8181818181818, 2245.5, 369.09090909090946, 337.2727272727275]","[991.8181818181818, 2245.5, 369.09090909090946, 337.2727272727275]",1,0.000000,0.000000,1.000000,1,1,0
365,365.png,9,17,S1,17,S1,1,"[896.3636363636363, 2438.6818181818185, 257.727272727273, 188.18181818181802]","[896.3636363636363, 2438.6818181818185, 257.727272727273, 188.18181818181802]",1,0.000000,0.000000,1.000000,1,1,0
366,366.png,0,10,T11,10,T11,1,"[771.9864864864865, 70.35135135135134, 282.97297297297314, 220.81081081081084]","[771.9864864864865, 70.35135135135134, 282.97297297297314, 220.81081081081084]",1,0.000000,0.000000,1.000000,1,1,0
366,366.png,1,11,T12,11,T12,1,"[796.3108108108108, 302.7837837837838, 301.8918918918919, 250.54054054054046]","[796.3108108108108, 302.7837837837838, 301.8918918918919, 250.54054054054046]",1,0.000000,0.000000,1.000000,1,1,0
366,366.png,2,12,L1,12,L1,1,"[825.9761904761904, 557.095238095238, 317.14285714285734, 260.0]","[825.9761904761904, 557.095238095238, 317.14285714285734, 260.0]",1,0.000000,0.000000,1.000000,1,1,0
366,366.png,3,13,L2,13,L2,1,"[864.0714285714284, 835.6666666666665, 326.66666666666697, 250.4761904761906]","[864.0714285714284, 835.6666666666665, 326.66666666666697, 250.4761904761906]",1,0.000000,0.000000,1.000000,1,1,0
366,366.png,4,14,L3,14,L3,1,"[930.7380952380954, 1126.142857142857, 333.80952380952385, 250.47619047619037]","[930.7380952380954, 1126.142857142857, 333.80952380952385, 250.47619047619037]",1,0.000000,0.000000,1.000000,1,1,0
366,366.png,5,15,L4,15,L4,1,"[975.9761904761904, 1447.5714285714284, 305.2380952380954, 226.66666666666674]","[975.9761904761904, 1447.5714285714284, 305.2380952380954, 226.66666666666674]",1,0.000000,0.000000,1.000000,1,1,0
366,366.png,6,16,L5,16,L5,1,"[928.3571428571431, 1738.047619047619, 331.4285714285711, 281.42857142857133]","[928.3571428571431, 1738.047619047619, 331.4285714285711, 281.42857142857133]",1,0.000000,0.000000,1.000000,1,1,0
366,366.png,7,17,S1,17,S1,1,"[859.3095238095239, 1921.3809523809523, 231.42857142857156, 189.0476190476188]","[859.3095238095239, 1921.3809523809523, 231.42857142857156, 189.0476190476188]",1,0.000000,0.000000,1.000000,1,1,0
367,367.png,0,10,T11,10,T11,1,"[578.1746031746031, 126.74603174603175, 298.8888888888889, 222.6984126984127]","[578.1746031746031, 126.74603174603175, 298.8888888888889, 222.6984126984127]",1,0.000000,0.000000,1.000000,1,1,0
367,367.png,1,11,T12,11,T12,1,"[638.4920634920635, 326.74603174603175, 300.47619047619037, 252.85714285714283]","[638.4920634920635, 326.74603174603175, 300.47619047619037, 252.85714285714283]",1,0.000000,0.000000,1.000000,1,1,0
367,367.png,2,12,L1,12,L1,1,"[703.7234042553193, 553.4148936170212, 307.872340425532, 263.1914893617022]","[703.7234042553193, 553.4148936170212, 307.872340425532, 263.1914893617022]",1,0.000000,0.000000,1.000000,1,1,0
367,367.png,3,13,L2,13,L2,1,"[780.3191489361704, 819.3723404255319, 307.87234042553155, 241.91489361702145]","[780.3191489361704, 819.3723404255319, 307.87234042553155, 241.91489361702145]",1,0.000000,0.000000,1.000000,1,1,0
367,367.png,4,14,L3,14,L3,1,"[827.1276595744682, 1112.9893617021278, 286.5957446808511, 199.36170212765956]","[827.1276595744682, 1112.9893617021278, 286.5957446808511, 199.36170212765956]",1,0.000000,0.000000,1.000000,1,1,0
367,367.png,5,15,L4,15,L4,1,"[797.3404255319149, 1366.1808510638298, 307.872340425532, 239.78723404255334]","[797.3404255319149, 1366.1808510638298, 307.872340425532, 239.78723404255334]",1,0.000000,0.000000,1.000000,1,1,0
367,367.png,6,16,L5,16,L5,1,"[725.0000000000002, 1564.0531914893618, 312.127659574468, 278.08510638297867]","[725.0000000000002, 1564.0531914893618, 312.127659574468, 278.08510638297867]",1,0.000000,0.000000,1.000000,1,1,0
367,367.png,7,17,S1,17,S1,1,"[686.7021276595744, 1802.3510638297873, 224.8936170212769, 185.95744680851067]","[686.7021276595744, 1802.3510638297873, 224.8936170212769, 185.95744680851067]",1,0.000000,0.000000,1.000000,1,1,0
368,368.png,0,9,T10,9,T10,1,"[752.4285714285714, 150.42857142857167, 271.42857142857133, 194.28571428571422]","[752.4285714285714, 150.42857142857167, 271.42857142857133, 194.28571428571422]",1,0.000000,0.000000,1.000000,1,1,0
368,368.png,1,10,T11,10,T11,1,"[759.5714285714286, 369.0000000000002, 290.0000000000001, 217.1428571428571]","[759.5714285714286, 369.0000000000002, 290.0000000000001, 217.1428571428571]",1,0.000000,0.000000,1.000000,1,1,0
368,368.png,2,11,T12,11,T12,1,"[799.5714285714286, 586.1428571428573, 285.7142857142859, 237.1428571428571]","[799.5714285714286, 586.1428571428573, 285.7142857142859, 237.1428571428571]",1,0.000000,0.000000,1.000000,1,1,0
368,368.png,3,12,L1,12,L1,1,"[861.7142857142858, 852.0952380952382, 290.95238095238074, 217.14285714285722]","[861.7142857142858, 852.0952380952382, 290.95238095238074, 217.14285714285722]",1,0.000000,0.000000,1.000000,1,1,0
368,368.png,4,13,L2,13,L2,1,"[916.4761904761904, 1123.5238095238096, 283.80952380952385, 217.1428571428571]","[916.4761904761904, 1123.5238095238096, 283.80952380952385, 217.1428571428571]",1,0.000000,0.000000,1.000000,1,1,0
368,368.png,5,14,L3,14,L3,1,"[933.1428571428573, 1392.5714285714287, 276.6666666666665, 243.33333333333348]","[933.1428571428573, 1392.5714285714287, 276.6666666666665, 243.33333333333348]",1,0.000000,0.000000,1.000000,1,1,0
368,368.png,6,15,L4,15,L4,1,"[885.5238095238096, 1649.7142857142858, 283.80952380952385, 286.1904761904764]","[885.5238095238096, 1649.7142857142858, 283.80952380952385, 286.1904761904764]",1,0.000000,0.000000,1.000000,1,1,0
368,368.png,7,16,L5,16,L5,1,"[747.4285714285716, 1844.9523809523812, 288.57142857142844, 338.57142857142844]","[747.4285714285716, 1844.9523809523812, 288.57142857142844, 338.57142857142844]",1,0.000000,0.000000,1.000000,1,1,0
368,368.png,8,17,S1,17,S1,1,"[666.4761904761904, 1947.3333333333335, 121.90476190476193, 248.57142857142844]","[666.4761904761904, 1947.3333333333335, 121.90476190476193, 248.57142857142844]",1,0.000000,0.000000,1.000000,1,1,0
369,369.png,0,8,T9,8,T9,1,"[622.7777777777778, 47.77777777777778, 273.8888888888889, 214.16666666666669]","[622.7777777777778, 47.77777777777778, 273.8888888888889, 214.16666666666669]",1,0.000000,0.000000,1.000000,1,1,0
369,369.png,1,9,T10,9,T10,1,"[672.7777777777778, 225.55555555555557, 286.3888888888889, 228.05555555555557]","[672.7777777777778, 225.55555555555557, 286.3888888888889, 228.05555555555557]",1,0.000000,0.000000,1.000000,1,1,0
369,369.png,2,10,T11,10,T11,1,"[708.6153846153846, 430.38461538461536, 283.8461538461537, 228.46153846153845]","[708.6153846153846, 430.38461538461536, 283.8461538461537, 228.46153846153845]",1,0.000000,0.000000,1.000000,1,1,0
369,369.png,3,11,T12,11,T12,1,"[756.3076923076923, 650.3846153846154, 276.1538461538461, 234.61538461538464]","[756.3076923076923, 650.3846153846154, 276.1538461538461, 234.61538461538464]",1,0.000000,0.000000,1.000000,1,1,0
369,369.png,4,12,L1,12,L1,1,"[792.0, 883.0, 294.0, 224.0]","[792.0, 883.0, 294.0, 224.0]",1,0.000000,0.000000,1.000000,1,1,0
369,369.png,5,13,L2,13,L2,1,"[842.0, 1081.0, 308.0, 264.0]","[842.0, 1081.0, 308.0, 264.0]",1,0.000000,0.000000,1.000000,1,1,0
369,369.png,6,14,L3,14,L3,1,"[912.0, 1363.0, 300.0, 244.0]","[912.0, 1363.0, 300.0, 244.0]",1,0.000000,0.000000,1.000000,1,1,0
369,369.png,7,15,L4,15,L4,1,"[918.0, 1659.0, 278.0, 254.0]","[918.0, 1659.0, 278.0, 254.0]",1,0.000000,0.000000,1.000000,1,1,0
369,369.png,8,16,L5,16,L5,1,"[840.0, 1893.0, 290.0, 318.0]","[840.0, 1893.0, 290.0, 318.0]",1,0.000000,0.000000,1.000000,1,1,0
369,369.png,9,17,S1,17,S1,1,"[788.0, 2083.0, 214.0, 174.0]","[788.0, 2083.0, 214.0, 174.0]",1,0.000000,0.000000,1.000000,1,1,0
370,370.png,0,10,T11,10,T11,1,"[469.025974025974, 179.41558441558442, 284.025974025974, 219.09090909090907]","[469.025974025974, 179.41558441558442, 284.025974025974, 219.09090909090907]",1,0.000000,0.000000,1.000000,1,1,0
370,370.png,1,11,T12,11,T12,1,"[522.2727272727273, 401.49350649350646, 299.6103896103896, 248.96103896103904]","[522.2727272727273, 401.49350649350646, 299.6103896103896, 248.96103896103904]",1,0.000000,0.000000,1.000000,1,1,0
370,370.png,2,12,L1,12,L1,1,"[586.3809523809523, 630.4047619047619, 312.3809523809523, 279.04761904761904]","[586.3809523809523, 630.4047619047619, 312.3809523809523, 279.04761904761904]",1,0.000000,0.000000,1.000000,1,1,0
370,370.png,3,13,L2,13,L2,1,"[679.2380952380954, 901.8333333333334, 312.3809523809523, 267.1428571428572]","[679.2380952380954, 901.8333333333334, 312.3809523809523, 267.1428571428572]",1,0.000000,0.000000,1.000000,1,1,0
370,370.png,4,14,L3,14,L3,1,"[748.2857142857142, 1211.357142857143, 307.6190476190477, 243.33333333333348]","[748.2857142857142, 1211.357142857143, 307.6190476190477, 243.33333333333348]",1,0.000000,0.000000,1.000000,1,1,0
370,370.png,5,15,L4,15,L4,1,"[784.0, 1528.0238095238096, 281.42857142857156, 236.19047619047615]","[784.0, 1528.0238095238096, 281.42857142857156, 236.19047619047615]",1,0.000000,0.000000,1.000000,1,1,0
370,370.png,6,16,L5,16,L5,1,"[717.3333333333335, 1775.6428571428573, 281.4285714285711, 293.3333333333335]","[717.3333333333335, 1775.6428571428573, 281.4285714285711, 293.3333333333335]",1,0.000000,0.000000,1.000000,1,1,0
370,370.png,7,17,S1,17,S1,1,"[681.6190476190477, 2032.7857142857147, 176.66666666666652, 184.28571428571422]","[681.6190476190477, 2032.7857142857147, 176.66666666666652, 184.28571428571422]",1,0.000000,0.000000,1.000000,1,1,0
371,371.png,0,10,T11,10,T11,1,"[722.2727272727273, 234.97402597402592, 300.9090909090909, 222.987012987013]","[722.2727272727273, 234.97402597402592, 300.9090909090909, 222.987012987013]",1,0.000000,0.000000,1.000000,1,1,0
371,371.png,1,11,T12,11,T12,1,"[768.2380952380952, 486.7777777777778, 284.6031746031747, 268.7301587301588]","[768.2380952380952, 486.7777777777778, 284.6031746031747, 268.7301587301588]",1,0.000000,0.000000,1.000000,1,1,0
371,371.png,2,12,L1,12,L1,1,"[804.3953488372092, 768.3023255813954, 305.3488372093025, 293.7209302325581]","[804.3953488372092, 768.3023255813954, 305.3488372093025, 293.7209302325581]",1,0.000000,0.000000,1.000000,1,1,0
371,371.png,3,13,L2,13,L2,1,"[885.7906976744187, 1065.9767441860463, 321.6279069767438, 300.6976744186047]","[885.7906976744187, 1065.9767441860463, 321.6279069767438, 300.6976744186047]",1,0.000000,0.000000,1.000000,1,1,0
371,371.png,4,14,L3,14,L3,1,"[981.1395348837207, 1375.2790697674418, 307.67441860465124, 293.7209302325582]","[981.1395348837207, 1375.2790697674418, 307.67441860465124, 293.7209302325582]",1,0.000000,0.000000,1.000000,1,1,0
371,371.png,5,15,L4,15,L4,1,"[1036.9534883720928, 1712.4883720930231, 272.7906976744189, 256.51162790697686]","[1036.9534883720928, 1712.4883720930231, 272.7906976744189, 256.51162790697686]",1,0.000000,0.000000,1.000000,1,1,0
371,371.png,6,16,L5,16,L5,1,"[953.2325581395346, 2003.1860465116279, 305.3488372093025, 300.6976744186045]","[953.2325581395346, 2003.1860465116279, 305.3488372093025, 300.6976744186045]",1,0.000000,0.000000,1.000000,1,1,0
371,371.png,7,17,S1,17,S1,1,"[927.6511627906973, 2293.8837209302324, 230.93023255813978, 122.32558139534876]","[927.6511627906973, 2293.8837209302324, 230.93023255813978, 122.32558139534876]",1,0.000000,0.000000,1.000000,1,1,0
372,372.png,0,11,T12,11,T12,1,"[453.125, 482.5, 387.08333333333337, 314.16666666666674]","[453.125, 482.5, 387.08333333333337, 314.16666666666674]",1,0.000000,0.000000,1.000000,1,1,0
372,372.png,1,12,L1,12,L1,1,"[614.7727272727273, 715.1363636363637, 364.5454545454545, 321.36363636363626]","[614.7727272727273, 715.1363636363637, 364.5454545454545, 321.36363636363626]",1,0.000000,0.000000,1.000000,1,1,0
372,372.png,2,13,L2,13,L2,1,"[776.1363636363637, 978.7727272727274, 371.3636363636365, 321.3636363636364]","[776.1363636363637, 978.7727272727274, 371.3636363636365, 321.3636363636364]",1,0.000000,0.000000,1.000000,1,1,0
372,372.png,3,14,L3,14,L3,1,"[914.7727272727273, 1312.8636363636365, 325.909090909091, 271.36363636363626]","[914.7727272727273, 1312.8636363636365, 325.909090909091, 271.36363636363626]",1,0.000000,0.000000,1.000000,1,1,0
372,372.png,4,15,L4,15,L4,1,"[885.2272727272727, 1624.2272727272727, 305.4545454545455, 273.63636363636374]","[885.2272727272727, 1624.2272727272727, 305.4545454545455, 273.63636363636374]",1,0.000000,0.000000,1.000000,1,1,0
372,372.png,5,16,L5,16,L5,1,"[798.8636363636363, 1921.9545454545455, 321.3636363636365, 325.909090909091]","[798.8636363636363, 1921.9545454545455, 321.3636363636365, 325.909090909091]",1,0.000000,0.000000,1.000000,1,1,0
372,372.png,6,17,S1,17,S1,1,"[776.1363636363637, 2167.409090909091, 216.81818181818198, 156.3636363636365]","[776.1363636363637, 2167.409090909091, 216.81818181818198, 156.3636363636365]",1,0.000000,0.000000,1.000000,1,1,0
373,373.png,0,10,T11,10,T11,1,"[624.1315789473684, 145.46491228070192, 276.66666666666674, 211.75438596491227]","[624.1315789473684, 145.46491228070192, 276.66666666666674, 211.75438596491227]",1,0.000000,0.000000,1.000000,1,1,0
373,373.png,1,11,T12,11,T12,1,"[613.6052631578948, 377.04385964912296, 308.24561403508767, 232.80701754385962]","[613.6052631578948, 377.04385964912296, 308.24561403508767, 232.80701754385962]",1,0.000000,0.000000,1.000000,1,1,0
373,373.png,2,12,L1,12,L1,1,"[668.0116279069766, 629.2674418604652, 303.0232558139537, 256.51162790697674]","[668.0116279069766, 629.2674418604652, 303.0232558139537, 256.51162790697674]",1,0.000000,0.000000,1.000000,1,1,0
373,373.png,3,13,L2,13,L2,1,"[712.1976744186045, 901.3604651162791, 303.0232558139537, 249.53488372093034]","[712.1976744186045, 901.3604651162791, 303.0232558139537, 249.53488372093034]",1,0.000000,0.000000,1.000000,1,1,0
373,373.png,4,14,L3,14,L3,1,"[730.8023255813955, 1201.360465116279, 300.6976744186045, 226.27906976744202]","[730.8023255813955, 1201.360465116279, 300.6976744186045, 226.27906976744202]",1,0.000000,0.000000,1.000000,1,1,0
373,373.png,5,15,L4,15,L4,1,"[709.8720930232557, 1471.1279069767443, 312.32558139534876, 284.4186046511629]","[709.8720930232557, 1471.1279069767443, 312.32558139534876, 284.4186046511629]",1,0.000000,0.000000,1.000000,1,1,0
373,373.png,6,16,L5,16,L5,1,"[598.2441860465119, 1722.2906976744187, 323.9534883720926, 310.0]","[598.2441860465119, 1722.2906976744187, 323.9534883720926, 310.0]",1,0.000000,0.000000,1.000000,1,1,0
373,373.png,7,17,S1,17,S1,1,"[547.0813953488373, 1968.8023255813955, 207.67441860465124, 201.39534883720899]","[547.0813953488373, 1968.8023255813955, 207.67441860465124, 201.39534883720899]",1,0.000000,0.000000,1.000000,1,1,0
374,374.png,0,10,T11,9,T10,0,"[726.0882352941178, 496.96078431372547, 309.3465473145777, 260.21312872975267]",,0,,,,0,0,0
374,374.png,1,11,T12,10,T11,0,"[794.7156862745098, 716.5686274509803, 319.8039215686274, 286.47058823529414]","[726.0882352941178, 496.96078431372547, 309.3465473145777, 260.21312872975267]",1,81.000000,81.000000,0.060211,0,0,0
374,374.png,2,12,L1,11,T12,0,"[903.1190476190477, 927.2619047619047, 340.95238095238074, 300.4761904761905]","[794.7156862745098, 716.5686274509803, 319.8039215686274, 286.47058823529414]",1,88.750000,88.750000,0.089975,0,0,0
374,374.png,3,13,L2,12,L1,0,"[1017.4047619047619, 1184.4047619047617, 348.0952380952381, 279.04761904761926]","[903.1190476190477, 927.2619047619047, 340.95238095238074, 300.4761904761905]",1,89.500000,100.000000,0.051761,0,0,0
374,374.png,4,14,L3,13,L2,0,"[1086.4523809523812, 1501.0714285714284, 307.61904761904725, 229.04761904761904]","[1017.4047619047619, 1184.4047619047617, 348.0952380952381, 279.04761904761926]",1,73.750000,119.250000,0.000000,0,0,0
374,374.png,5,15,L4,14,L3,0,"[1043.595238095238, 1729.642857142857, 317.14285714285734, 312.3809523809523]","[1086.4523809523812, 1501.0714285714284, 307.61904761904725, 229.04761904761904]",1,69.500000,91.000000,0.000771,0,0,0
374,374.png,6,16,L5,15,L4,0,"[905.5, 1905.8333333333333, 276.6666666666665, 288.57142857142867]","[1043.595238095238, 1729.642857142857, 317.14285714285734, 312.3809523809523]",1,-6.750000,94.750000,0.117925,1,0,1
374,374.png,7,17,S1,16,L5,0,"[869.7857142857142, 2141.5476190476193, 224.28571428571422, 181.90476190476193]","[905.5, 1905.8333333333333, 276.6666666666665, 288.57142857142867]",1,10.250000,107.750000,0.090064,0,0,0
375,375.png,0,9,T10,9,T10,1,"[828.2698412698413, 169.3492063492064, 243.33333333333337, 176.66666666666666]","[828.2698412698413, 169.3492063492064, 243.33333333333337, 176.66666666666666]",1,0.000000,0.000000,1.000000,1,1,0
375,375.png,1,10,T11,10,T11,1,"[827.1960784313725, 369.5098039215686, 264.9019607843139, 202.156862745098]","[827.1960784313725, 369.5098039215686, 264.9019607843139, 202.156862745098]",1,0.000000,0.000000,1.000000,1,1,0
375,375.png,2,11,T12,11,T12,1,"[829.156862745098, 604.8039215686274, 276.66666666666686, 215.88235294117646]","[829.156862745098, 604.8039215686274, 276.66666666666686, 215.88235294117646]",1,0.000000,0.000000,1.000000,1,1,0
375,375.png,3,12,L1,12,L1,1,"[856.0476190476193, 870.142857142857, 271.9047619047619, 231.42857142857144]","[856.0476190476193, 870.142857142857, 271.9047619047619, 231.42857142857144]",1,0.000000,0.000000,1.000000,1,1,0
375,375.png,4,13,L2,13,L2,1,"[889.3809523809523, 1132.047619047619, 300.4761904761908, 255.23809523809518]","[889.3809523809523, 1132.047619047619, 300.4761904761908, 255.23809523809518]",1,0.000000,0.000000,1.000000,1,1,0
375,375.png,5,14,L3,14,L3,1,"[937.0, 1441.5714285714284, 283.80952380952385, 224.28571428571445]","[937.0, 1441.5714285714284, 283.80952380952385, 224.28571428571445]",1,0.000000,0.000000,1.000000,1,1,0
375,375.png,6,15,L4,15,L4,1,"[922.7142857142858, 1734.4285714285713, 288.57142857142844, 262.3809523809525]","[922.7142857142858, 1734.4285714285713, 288.57142857142844, 262.3809523809525]",1,0.000000,0.000000,1.000000,1,1,0
375,375.png,7,16,L5,16,L5,1,"[839.3809523809523, 1965.3809523809523, 300.4761904761908, 283.80952380952385]","[839.3809523809523, 1965.3809523809523, 300.4761904761908, 283.80952380952385]",1,0.000000,0.000000,1.000000,1,1,0
375,375.png,8,17,S1,17,S1,1,"[784.6190476190477, 2198.714285714286, 217.14285714285688, 162.85714285714312]","[784.6190476190477, 2198.714285714286, 217.14285714285688, 162.85714285714312]",1,0.000000,0.000000,1.000000,1,1,0
376,376.png,0,9,T10,9,T10,1,"[575.2857142857143, 158.63636363636363, 265.8441558441559, 186.6233766233766]","[575.2857142857143, 158.63636363636363, 265.8441558441559, 186.6233766233766]",1,0.000000,0.000000,1.000000,1,1,0
376,376.png,1,10,T11,10,T11,1,"[579.1818181818182, 365.12987012987014, 293.1168831168832, 190.51948051948045]","[579.1818181818182, 365.12987012987014, 293.1168831168832, 190.51948051948045]",1,0.000000,0.000000,1.000000,1,1,0
